0.001316696,0.000843934,3.125369787,25.28706561,19.96867531,3.414821069,0.000421902,7.70E-06
0.000525796,0.000107923,0.86889283,4.571277034,3.278366832,0.86682459,0.000149502,2.42E-05
0.000324587,0,3.537499551,13.71936175,4.318014712,2.161033499,0.000104917,0.000301368
0.000553193,0.000194523,1.788597074,5.685608311,4.8143053,0.754248712,0.00058781,0.00020742
0.000261122,0.000105822,2.515951337,4.147370987,5.338436777,0.932192837,0.000450605,0.000543146
0.000261122,0.000105822,2.515951337,4.147370987,5.338436777,0.932192837,0.000450605,0.000543146
1.70E-05,0,0.069912398,4.283077088,5.392488108,2.745414921,0.000183574,0.000149056
0.000685098,0.000913492,2.223398075,9.587918817,5.606467386,1.007395838,0.000245616,0
0.000575533,0,0.802870065,4.889036931,5.619132063,1.317091251,0,0
0.000575533,0,0.802870065,4.889036931,5.619132063,1.317091251,0,0
0.000998366,0.000804217,1.318370107,9.420708265,6.245541844,2.541985685,3.16E-05,0.000255929
0.000479788,1.79E-05,0.231814243,5.872050434,6.831825712,1.606856242,0.000166938,0.000926682
0,1.08E-06,4.481815561,27.03523717,7.001639841,2.886523098,0.000257035,0
0.000409498,0.000247364,0.170047305,12.84134196,8.055439565,1.072925662,0.000749788,0.001038484
0.000656358,0.000441986,0.46207911,7.276726548,8.437696499,2.117253157,0.001187975,0.000689998
0.00026135,0.000578673,23.18231055,33.05948196,8.476263987,1.869800268,3.28E-05,0.000115836
0.00026135,0.000578673,23.18231055,33.05948196,8.476263987,1.869800268,3.28E-05,0.000115836
0.000211708,0.000535387,1.069525477,12.68297639,8.94979826,2.068458092,0.000207787,0.000768431
0.000425025,0.000671958,2.903056559,28.93886308,8.969197913,0.776383625,1.91E-05,0
0.000279194,0.000242409,4.922873237,18.04959764,9.262813243,13.12950568,0.001788946,0.000414284
0,0,0.285652144,5.164392496,9.282928968,1.954124517,0.000385866,0.000323712
1.26E-05,1.07E-05,1.66865243,11.59350564,9.499521092,0.572501092,0,0
1.26E-05,1.07E-05,1.66865243,11.59350564,9.499521092,0.572501092,0,0
0.000619023,0.001445875,1.528143838,13.15336557,9.61178564,1.295826857,6.01E-05,0
8.17E-05,0.000110473,0.248746221,5.019247743,9.738079821,3.290259733,0,0
8.17E-05,0.000110473,0.248746221,5.019247743,9.738079821,3.290259733,0,0
0.000725198,0.000710628,1.596591349,31.86869258,9.992646192,1.667772785,0.000434696,0.000747047
4.81E-05,0,0.547301681,3.674373278,10.0223146,0.861036359,0.000203661,0.000333724
0.000463521,0.001088076,1.890958196,14.80430031,10.52288921,2.153301395,4.44E-05,7.05E-05
7.41E-05,5.87E-05,1.987789307,31.09410691,10.53371501,5.689969007,0.000321337,0.000414389
0.000392692,0.000550514,2.135216391,10.05976157,10.85825856,5.479367888,0.001173328,0.000671877
0.000128488,0.000450297,0.201029064,8.414850766,11.4589446,2.790415206,1.50E-05,5.07E-05
1.32E-06,2.966801589,23.65892909,10.03853263,11.51851154,10.41127063,1.039041257,0.001034495
0.000391616,7.96E-05,1.435721919,7.917611666,11.80312098,1.192802835,0.00025493,0.000407601
0.000278012,0.000356278,2.73092605,21.00755324,11.82355876,4.04856654,0.000376859,5.57E-05
0.000700937,0.000201852,3.37382228,9.968304735,12.15873401,0.802338558,0.000292506,0
0.000271833,0.000500131,5.373391823,13.0444164,12.20492754,1.322697535,0,6.52E-05
0.000271833,0.000500131,5.373391823,13.0444164,12.20492754,1.322697535,0,6.52E-05
0.000816485,0.000679873,0.830895471,12.36388356,12.63466097,2.134132808,0.000813614,0.000828604
0,0,0.914050817,16.11976684,12.68537183,1.720649162,0.000792448,0
0,0,0.914050817,16.11976684,12.68537183,1.720649162,0.000792448,0
9.57E-06,5.80E-05,38.45348496,79.91730327,12.97091347,12.94824128,0.000856831,0.000193465
0.000683636,0.00019642,1.060216727,11.78204619,13.04620298,2.184236694,0.000245188,4.21E-05
0.000382655,0.000220481,11.04898037,36.19257717,13.08919556,3.118625942,0.000481755,4.90E-05
0.001558275,0.00135252,13.61551661,31.13159303,13.24427421,7.42964314,0.000566783,0.000934615
2.64E-05,6.59E-06,5.008423536,20.0900288,13.32668028,3.012032746,0.000460447,0.000443098
0.000290091,0.000547305,0.88085733,14.2108743,13.33041548,2.980647773,0.000175002,0.000103044
0.000513346,8.77E-05,1.487210647,17.83541657,13.34540037,3.651394298,0.000512788,0.000435844
0.000868268,0.000716255,3.413269787,22.4140551,13.5000821,1.512253468,0.000875074,0.000805218
0.000868268,0.000716255,3.413269787,22.4140551,13.5000821,1.512253468,0.000875074,0.000805218
0,0.000686177,4.614633763,16.59807848,13.86965994,3.218816913,0.001540661,0.000884
0.0006524,0.000580524,9.803358897,26.32106149,13.94568308,2.139866178,0.000327686,0.000540216
0.0006524,0.000580524,9.803358897,26.32106149,13.94568308,2.139866178,0.000327686,0.000540216
0.000285599,0.000771163,2.670681791,9.696191676,13.97557035,4.32904714,0.000217253,0.000139447
0.000153197,0.000147405,0.447863221,7.776915193,14.03007512,1.878697432,0,1.08E-07
0.000398971,0.000545119,1.559614905,14.69861029,14.30316764,1.898560188,0.000153466,0.000423729
0.000872936,0.000905693,0.733795848,13.80712904,14.59261171,2.770921551,0.00018549,1.66E-05
0.00370317,0.001234618,2.499251649,28.88989095,14.67128765,6.033147794,0.000337201,0.000370406
0.00370317,0.001234618,2.499251649,28.88989095,14.67128765,6.033147794,0.000337201,0.000370406
0.000298989,0.000366945,8.598031901,46.41972343,15.01987175,5.721869,0.000179228,0.000329394
4.00E-05,9.33E-05,4.870864747,17.89193389,15.13709606,14.10313018,0.000755135,0
0.000654583,0.001054469,1.573306614,19.06370889,15.28155783,3.31820698,2.84E-06,0.000655157
0.000518889,0.000363107,2.096891555,19.68054217,15.34468824,3.380244011,8.12E-05,0.000737512
0.001286208,0.001331411,2.994423863,23.02637881,15.46848696,1.404393035,0.001358904,0.001538631
0.000133168,0.000686606,4.010083835,11.31757487,15.52499222,5.102854196,0.000115093,0.00077787
0.000133168,0.000686606,4.010083835,11.31757487,15.52499222,5.102854196,0.000115093,0.00077787
6.06E-07,0,0.590945901,10.48303233,15.91044426,1.293574459,0.000291319,0.001130897
0,0,2.471660003,24.30901213,16.07892225,1.131302599,0,2.63E-05
0,0,2.471660003,24.30901213,16.07892225,1.131302599,0,2.63E-05
0.000120241,0.000361978,1.440394706,29.97249881,16.14067024,0.531014285,0.000701283,0.000829565
0.000812263,0.001097076,1.012170654,16.63989496,16.16433279,1.82357651,0.001403224,0.001866402
0.000240343,0.000802009,1.742481464,15.99773887,16.29878195,3.596187244,0.000631663,0.000790558
0.000459762,2.68E-05,0.716529415,12.30982043,16.32945379,2.803575459,0.001330031,0.001731167
0,0,1.495851664,21.27566841,16.32979318,1.33160781,0,0
0,0,1.495851664,21.27566841,16.32979318,1.33160781,0,0
0.000195333,0.000238133,5.192817154,20.61333137,16.34237899,2.373957854,5.20E-06,0
0.000260973,0.000114841,5.699940156,28.50617097,16.40968785,1.197100822,3.43E-05,0.000150967
0.000591165,0.000466558,3.672633841,14.08691577,16.53487077,3.81086953,0.000283019,0.00016406
4.27E-05,0.002536447,8.886184236,34.44741039,16.92542957,10.65771763,0.106401006,5.91E-05
4.27E-05,0.002536447,8.886184236,34.44741039,16.92542957,10.65771763,0.106401006,5.91E-05
0.000464946,9.35E-05,0.532528211,7.340602131,17.33442648,3.178161516,1.85E-05,0.000222438
0,0,0,1.062741744,17.39141615,73.6935117,16.58795842,4.210827902
0.000124139,0.000339351,1.444167525,15.55930656,17.43865948,20.7355314,1.93E-05,0.000291181
0.000580735,0.00034053,1.629480841,18.80765356,17.77247591,6.222357027,8.64E-05,0
0.000394206,0,0.793454547,10.71558722,17.88521293,2.284510971,0,0
0,0.000128613,1.889477439,24.84535436,18.13718636,3.316805563,0,0
0,0.000128613,1.889477439,24.84535436,18.13718636,3.316805563,0,0
0.001465036,0.001489985,0.174195615,5.712874993,18.1690189,2.480292632,0.000236497,0.000514786
0.000636879,0.000654112,3.716092663,27.43303552,18.31411968,3.764100064,2.01E-05,7.62E-05
0.001078819,0.00056273,0.786441849,16.72665695,18.38090649,1.009851123,5.43E-05,0.000710057
0.00073849,0.000609063,3.22433778,24.67799632,18.66985322,2.081276025,0,0
0.001655493,0.169519467,10.60721173,39.55280314,18.80577662,12.0984009,0.907426891,0.000176057
0.000680408,0.000855554,1.003827341,18.14662423,18.8130418,0.63870288,0.000437861,0.000165178
0,0,2.516290645,23.65268449,19.05865694,1.967490896,0,1.35E-05
0,0,2.516290645,23.65268449,19.05865694,1.967490896,0,1.35E-05
0.000119411,4.78E-06,19.63248225,65.41956562,19.14242194,5.524453704,0.000387037,0.000252201
0,0,0,1.361389321,19.27291257,70.90020637,16.65935747,3.028216813
0.00022811,0.000263549,1.698699137,16.46108264,19.34617544,0.601549758,3.27E-05,9.33E-05
0.001037438,0.001052788,1.113158966,12.37380689,19.52969775,4.072105618,8.50E-07,7.51E-05
0.000129203,6.82E-05,31.15677437,51.47475248,19.540422,2.973914092,0.000214883,0.000345098
0.000371304,0.000282105,6.135855448,23.35116618,19.71878086,6.697983349,0.075723267,0.000110675
1.80E-05,1.08E-05,2.230149575,13.8598309,19.74094935,6.484095723,0.000508852,2.69E-07
0,0.005229941,6.330575304,20.76815804,19.88406045,13.46078678,0.101203034,5.29E-06
0.000788507,0.000821189,0.694624705,13.29393254,20.03795806,3.3831374,0.000254118,0.000222216
0.000394871,0.001152637,2.544179581,19.69043849,20.10006889,5.085268865,0.000155373,0.000715361
1.86E-06,1.642652452,18.07086909,39.56461034,20.23445281,26.85597634,3.294130072,0.000690577
1.92E-05,0.000151052,9.488428289,29.11050462,20.41843804,3.279626184,0.001355454,0.000993566
4.36E-05,0.000646543,2.5474943,19.56670939,20.5947847,2.721025344,0.000471359,9.97E-05
0.000547441,0.000532835,1.180239563,17.18347646,20.66084433,7.344796602,0.003320023,0.000484873
3.48E-06,4.95E-05,7.501073538,18.80440261,20.71282882,4.656901029,1.38E-05,0.000109252
0.000965582,0.0007901,0.40987279,18.70678273,20.85207609,2.384469101,0.000239736,0.000523925
0.000215362,0.000148835,10.30286799,68.12129182,20.93642904,4.933670474,0.000219244,0.000329712
0.000215362,0.000148835,10.30286799,68.12129182,20.93642904,4.933670474,0.000219244,0.000329712
0.000714969,8.04E-06,9.755109869,25.74811009,21.27777122,3.909319972,0.000210691,2.32E-05
0.000459919,0.000363211,9.550869332,36.58994893,21.31391763,3.962218487,0.00471496,0.000141977
0.001008681,0.001013523,0.411890181,14.14723124,21.96134625,2.843943813,0.000985757,0.000336209
0.000232079,0.000211089,5.689140507,28.27626411,22.03756009,3.190813916,0.00035198,0.000497069
0.000132586,0.000163455,0.668457636,14.31634011,22.40665989,2.535911087,4.63E-05,0.000125657
0.001259841,0.000891085,2.94073956,12.73516417,22.59848058,14.20706209,3.42E-05,2.28E-05
0.001259841,0.000891085,2.94073956,12.73516417,22.59848058,14.20706209,3.42E-05,2.28E-05
0.00053998,0,1.036926248,19.30921277,22.6563401,3.252234955,0.000510302,0.000598755
0.000148606,0.00032805,1.209387705,15.58140885,22.81353737,6.734432908,0.000486357,0.000694666
0.000273472,0.000257763,0.666209433,20.56424169,23.04344307,5.351540607,3.73E-05,0.000152659
0.000740323,0.000746934,1.564507608,20.20938329,23.18342275,3.158433019,0.000685105,0.000577466
0.000323952,0.000152145,1.26039415,18.84010343,23.28895646,5.365919221,0.000343776,0.000826046
0.000876107,0.00067409,3.530671376,27.59541839,23.3913483,2.136103732,0.000499155,0.001737142
0.000876107,0.00067409,3.530671376,27.59541839,23.3913483,2.136103732,0.000499155,0.001737142
0.000817739,0.000863536,0.824489018,16.07706918,23.44676759,1.20731738,0.000133972,0.000289552
1.59E-05,5.11E-06,3.378245944,22.53000003,23.75818096,4.237916056,0.000659207,0.000747457
6.88E-05,3.47E-06,1.264792482,24.61530138,24.10631002,7.034063422,0.00162146,9.00E-05
2.90E-05,0.000246756,22.97972232,32.9234375,24.12521872,6.904499262,0.000648911,0.001143644
0.000184238,0.00033924,1.501372513,21.42675528,24.47906027,8.654529322,4.24E-05,0.000168829
0.000782024,0.000276237,23.55108364,61.37580036,24.77702535,5.313271889,6.90E-05,7.84E-06
3.79E-07,0,0.2827357,7.043221404,24.87538278,3.56729442,0.00258693,0.002039788
4.56E-05,0.000776739,8.437003735,26.57388654,25.00305676,11.95327092,0.12695852,0.000572633
5.32E-05,0.127870475,9.275485664,56.51184664,25.46312431,14.50276601,3.811009098,0.000125684
0,0,4.489083887,24.7836779,25.53118342,1.68527344,0,0
0,0,4.489083887,24.7836779,25.53118342,1.68527344,0,0
0.000147862,0.00049013,0.635060467,27.43114125,25.54439979,4.041386596,0.000488439,0.000349923
0.001028586,0.00028342,6.226767673,31.07431204,25.56689638,9.675487491,0.031118382,6.35E-05
0.000613744,1.077763795,19.68202288,53.49063432,25.59310277,17.82391538,5.714631882,0.000308861
0,0,5.547873359,23.31420406,25.63116803,6.658786404,0.000704353,0
8.08E-05,0.000190762,3.561571286,35.77955733,25.96418678,4.763588667,0.000356201,0.000156792
0.000802002,0.001047563,4.691552396,22.25204153,26.14449311,7.666325363,0.000127794,4.80E-05
5.04E-05,0.000129726,3.65442986,21.7256219,26.19803728,2.814239804,0.000154711,7.99E-05
0.001140684,0.000405306,4.045283275,41.69740987,26.20773084,4.097086024,0.000247091,0.000448031
0.001140684,0.000405306,4.045283275,41.69740987,26.20773084,4.097086024,0.000247091,0.000448031
8.04E-05,0.000749714,1.432493546,23.96300142,26.22089583,1.882679539,0.000110698,2.42E-05
0.000777284,0.000735838,1.744857648,30.18144264,27.01655653,3.905097147,0.000458661,4.76E-05
0.000884089,0.000325226,2.330012162,16.27635728,27.33183449,2.7699624,0.000363021,0.000187318
0.000612527,0.000583914,1.495811682,24.38125321,27.40721169,5.688401555,0.000510598,0.000787742
0,3.33E-05,6.907426021,62.9944162,27.52963447,1.274238696,0.000330715,0.000780434
0.001680187,0.000302434,11.24375984,54.70005773,27.90884698,1.997037668,9.07E-05,0.000649536
0.000464093,3.75E-05,2.968559221,25.80773318,28.12492704,3.404538695,0.00048502,0.000435794
0.000513898,0.000565227,1.149172776,25.0581372,28.12611667,4.780607918,0.000624525,0.001378039
0.000297344,6.48E-05,1.939008859,71.80625448,28.22387671,2.154367519,0.000727662,0.000567715
4.78E-05,6.88E-06,2.089165578,70.93141533,28.46109002,0.562221021,0.000177399,0.000374392
0.000233485,0,23.97892052,71.01048679,28.66451135,5.605221944,0,8.30E-05
0.000436855,1.124916626,26.07101126,47.90170243,28.70561652,14.96298544,1.621995688,0.000277405
0.000125221,1.142487799,28.22460593,51.23291194,28.73471682,13.75545859,1.196398959,8.39E-05
0.000886674,0.00029172,1.8806361,37.19676668,29.02437029,5.053134423,3.88E-05,1.44E-05
5.07E-05,0.000134933,0.86902524,24.7213389,29.05722787,4.677866941,0.000198758,0.000293672
7.45E-05,0.000200451,1.762112323,28.92780181,29.15397159,3.61591856,0.000123949,0.000155219
0.000284068,0.000129943,1.433543367,13.28069057,29.24478021,3.177338968,0.000132238,6.07E-05
0.00059412,0.000993686,0.845656053,18.12711656,29.27474421,29.05956643,0.000573158,0
6.17E-05,0.00011583,17.53106199,24.19162859,29.39091821,3.801662956,0.000278702,5.73E-07
0.00017631,0.000157644,8.504595279,32.77224319,29.44880064,4.782442455,5.19E-05,0
0.000474157,0.000586196,2.772906427,24.58184944,29.45733938,18.75470331,0.000298129,0.000331124
1.88E-05,0.00046239,5.568319475,13.72302738,29.54839329,6.744325347,0.000383521,0.000299825
0,0.000199124,30.44135382,51.70992889,29.77398256,3.750177635,0.00063031,0.003310196
0.000379886,0.000820991,12.10587145,89.54605291,30.01282312,8.555030122,0.00032688,0.000320617
0,0.000241854,12.76257488,66.08827418,30.07454166,3.113786794,0.000446673,0.000285539
0.002225918,1.56E-05,7.589403379,66.3038499,30.37987831,29.69382521,0.108553552,0.000138618
0.000819214,0.00080932,1.103826558,18.61567091,30.4494091,36.9814714,0.000233618,0.000663173
0.000349216,0.000473101,3.692133301,18.49390989,30.45441295,3.350398858,0.000643483,9.52E-05
0.000489811,0.000422928,2.170366252,23.799056,30.54633567,2.517144354,0.000309949,0.000468386
0,0.000482602,3.950356896,30.31877365,30.62587016,3.851450544,0.000415127,0.000199123
0.000151765,0.000382601,3.907375306,17.95278372,30.83959301,5.035210555,9.50E-05,9.92E-05
0.000222177,7.85E-05,13.97951535,83.33901825,30.89861301,8.277599209,0.000178283,0
0.000364644,0.3372714,9.483215381,22.0745294,31.08949619,13.95870175,2.316288755,0.000432929
0.000778889,0.000672515,2.764914762,17.89733553,31.17482235,5.864370921,0.000397673,0.000337158
0.000515994,0.00051225,0.980076067,19.73618647,31.46935785,3.646652433,0,0.000773573
2.71E-05,0.000167411,2.409772966,29.29476337,31.54952352,3.622398574,1.90E-05,4.66E-05
0,4.08E-05,34.14861906,100.3065681,31.59703346,4.01635787,0.000862882,0.001094231
0,1.79E-05,10.47388028,40.97571097,31.74158439,17.05574056,0.164164294,0.000467352
0.000458577,0.000188134,3.390861623,35.71563908,31.82405928,8.508591599,1.60E-05,0.002526534
0.000388791,0.000521027,1.520491284,23.06489579,31.84863169,3.027582137,1.48E-05,5.61E-05
0.000625319,0.000576744,5.075493558,21.73435116,31.87159087,5.940162028,0.001085551,6.34E-05
0.000705374,0.00043682,4.915679274,76.51496667,32.43395846,4.061263108,5.59E-05,0.000344766
0.000276407,0.00041165,6.048761483,21.11028344,32.46857354,14.47296969,2.98E-05,0.000544417
0.000276407,0.00041165,6.048761483,21.11028344,32.46857354,14.47296969,2.98E-05,0.000544417
8.74E-06,2.51E-05,0.731749847,13.88669442,32.74618179,6.189110264,0.000227146,0.000202611
1.25E-05,1.49E-06,7.920025556,64.54594838,32.79443473,7.765421221,0.000303516,0
0.000125813,3.95E-05,0.769266485,8.052210051,32.91654201,3.707183876,0.000416634,0.000114131
0.000244456,2.58E-05,3.666062329,53.363093,33.03098951,15.55769319,0.00961326,8.30E-05
0,0,45.5377596,73.41936938,33.23504391,26.01395003,0.00018923,0
0,0.005230053,8.562048867,35.80963436,33.40049103,15.29773389,0.100412786,0
1.30E-08,0,2.396388018,24.74912659,33.41584681,2.960054292,0,0
1.30E-08,0,2.396388018,24.74912659,33.41584681,2.960054292,0,0
0.000156154,1.617261313,27.31779156,43.25586688,33.48915682,28.27988673,3.431710289,0.000360278
0.000174206,0.000292994,16.35649285,75.0188953,33.50336712,2.332457829,0,8.16E-06
0.000354384,0.000281602,3.42686439,38.18366352,33.53151804,8.282764468,4.92E-05,0.000271249
0.000875103,0.001253836,4.864061257,37.40983928,33.61453659,10.37812274,0.001465542,0.000403939
